CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
7710,CCCCCC1CCC(=O)O1,savory;animal;fruity;flower,156.115029752,4
7711,C1=CC=C(C=C1)CCOC=O,flower;herbal;green,150.06807956,3
7712,C1=CC=C(C=C1)C=CCOC=O,herbal;flower;fruity;green;spices,162.06807956,5
7714,CCCCCCCC1CCC(=O)O1,fruity,184.14632988,1
7720,CCCCC(CC)CO,savory;green;aquatic;fruity;flower,130.135765196,5
7725,CC1=CC=C(C=C1)C=O,savory;herbal;fruity;flower,120.057514876,4
7728,CCC1=CN=C(C=C1)C,savory;earthy;green,121.089149352,3
7731,CC1=CC=C(C=C1)OC,savory;green;aquatic;fruity;flower,122.07316494,5
7733,CC(C)COC(=O)CCC1=CC=CO1,alcohol;fruity;flower,196.109944372,3
7738,COC1=CC=C(C=C1)CO,savory;spices;fruity;flower,138.06807956,4
7742,CCCC1CCC(=O)O1,savory;spices;herbal;fruity,128.083729624,4
7745,CCCC(C)CO,alcohol;savory;aquatic,102.104465068,3
7749,CCC(=O)OCC,alcohol;savory;aquatic;fruity,102.06807956,4
7755,CCC(C)CC(=O)O,savory;animal;herbal;fruity;green,116.083729624,5
7757,CC(=O)CC(=O)OC,alcohol;aquatic;fruity;green,116.047344116,4
7758,CCC(C)OC(=O)C,aquatic;fruity,116.083729624,2
7761,CCOC(=O)CC(=O)OCC,fruity;green,160.073558864,2
7762,CCCC(=O)OCC,alcohol;savory;aquatic;fruity,116.083729624,4
7765,CCOC(C)OCC,alcohol;savory;aquatic;earthy;fruity;green,118.099379688,6
7766,CCOC(=O)OCC,aquatic,118.06299418,1
7768,C1CCC(=O)NCC1,animal,113.084063972,1
7770,CCCC(=O)OCCC,savory;aquatic;fruity,130.099379688,3
7771,CC1=CC(=C(C=C1)O)C,savory,122.07316494,1
7772,CCC(=O)OCCC(C)C,aquatic;fruity;green,144.115029752,3
7775,CCCCCC(=O)OCC(C)C,alcohol;savory;earthy;fruity;green,172.14632988,5
7778,CC(CCC=C(C)C)CCOC=O,savory;flower;fruity;green,184.14632988,4
7779,CC(=CCCC(=CCOC=O)C)C,green;fruity;flower,182.130679816,3
7780,CC(=CCCC(=CCOC(=O)C)C)C,flower,196.14632988,1
7781,CCC(=O)OCCC(C)CCCC(=C)C,fruity;flower,212.177630008,2
7790,CCCOC(=O)CCCCC(=O)OCCC,alcohol,230.151809184,1
7792,CC(C)CCCC(C)CCO,flower;animal;fruity;green,158.167065324,4
7793,C[C@@H](CCC=C(C)C)CCO,aquatic;green;fruity;flower,156.15141526,4
7794,CC(CCC=C(C)C)CC=O,flower;herbal;fruity;green,154.135765196,4
7795,CCCC(=O)OCCC(C)C,fruity;green,158.130679816,2
7797,CCCCCCC(=O)OCC,alcohol;fruity;green,158.130679816,3
7799,CCCCCCCC(=O)OCC,alcohol;savory;animal;aquatic;fruity,172.14632988,5
7800,CCCCCCCCCCCC(=O)OCC,green;fruity;flower,228.208930136,3
7802,CCCCC(=O)CC,savory;animal;fruity;green,114.104465068,4
7803,CCCOC(=O)CC,alcohol;aquatic;fruity;flower,116.083729624,4
7820,COC(=O)CCC(=O)OC,alcohol;green;aquatic;fruity;flower,146.0579088,5
7822,CCC(C)CC(=O)CC,herbal;fruity,128.120115132,2
7824,CCCCCC(=O)OC,aquatic;fruity,130.099379688,2
7826,CCCCCCC(=O)OC,flower;fruity;green,144.115029752,3
7829,COC(=O)CCCCCCCCC(=O)OC,aquatic;fruity,230.151809184,2
7843,CCCC,aquatic,58.07825032,1
7847,C=CC=O,savory;herbal;fruity,56.026214748,3
7848,CCCS,savory,76.034671256,1
7852,CCCN,savory,59.073499288,1
7858,C=CCO,savory,58.041864812,1
7859,C#CCO,green;flower,56.026214748,2
7860,C(=O)C=O,savory,58.005479304000005,1
7865,COC=O,alcohol;aquatic;fruity,60.021129368,3
7888,CC(CCCC(C)(C)O)CC=O,green;fruity;flower,172.14632988,3
7894,CC(C)CCN,savory,87.10479941599999,1
7895,CCCC(=O)C,alcohol;savory;aquatic;fruity,86.07316494,4
7900,CC(COC)O,aquatic,90.06807956,1
7904,CC(=O)OC=C,aquatic;fruity,86.036779432,2
7909,CC(C)CC(=O)C,savory;aquatic;herbal;fruity;green,100.088815004,5
7910,CC(C)CC(C)O,alcohol;savory;herbal;green,102.104465068,4
7914,CC(C)OC(C)C,aquatic,102.104465068,1
7915,CC(C)OC(=O)C,aquatic;fruity,102.06807956,2
7916,CC(=C)OC(=O)C,alcohol;savory;aquatic;fruity,100.052429496,4
7918,CC(=O)OC(=O)C,savory,102.031694052,1
7921,CC1CCC(=O)O1,savory;spices;herbal,100.052429496,3
7924,CC1COC(=O)O1,herbal,102.031694052,1
7936,CC1=CC(=NC=C1)C,savory;herbal;animal;green,107.073499288,4
7937,CC1=NC(=CC=C1)C,savory;animal;aquatic;herbal;green,107.073499288,5
7938,CC1=CN=CC(=N1)C,savory;aquatic,108.068748256,2
7943,COC(=O)CC(=O)OC,aquatic;fruity;green,132.042258736,3
7945,CCOC(=O)CC(C)C,alcohol;savory;aquatic;fruity;green,130.099379688,5
7947,CC1=CC(=CC(=C1)C)C,aquatic;herbal,120.093900384,2
7948,CC1=CC(=CC(=C1)O)C,flower,122.07316494,1
7953,CC1=CC(=NC(=C1)C)C,herbal;animal;green,121.089149352,3
7957,CC(C)CC(CC(C)C)O,alcohol;savory;aquatic;fruity;green,144.15141526,5
7958,CC(C)CC(=O)CC(C)C,savory;aquatic;herbal;fruity;green,142.135765196,5
7959,CC(C)CC(C)OC(=O)C,aquatic;fruity,144.115029752,2
7963,CC1=CC=NC=C1,savory;herbal;animal;green,93.057849224,4
7966,C1CCC(CC1)O,savory;herbal,100.088815004,2
7967,C1CCC(=O)CC1,herbal;flower,98.07316494,2
7968,C1=COC=CC1=O,herbal,96.021129368,1
7969,C1=CC=C(C=C1)S,savory,110.019021192,1
7970,CC1=CN=CC=C1,savory;green;herbal;earthy,93.057849224,4
7974,CC1CCCCN1,savory,99.104799416,1
7975,CC1=CC=CC=N1,alcohol;savory,93.057849224,2
7976,CC1=NC=CN=C1,savory;earthy;animal;green,94.053098192,4
7981,CCCCOC(=O)CC(C)C,aquatic;fruity;green,158.130679816,3
7983,CCCCOC(=O)CCC,flower;aquatic;fruity;green,144.115029752,4
7984,C1CCCCCCCC(=O)OCCCCCCC1,animal;flower,254.2245802,2
7986,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,fruity,314.245709568,1
7989,CC(=O)CCC=C,savory;green;aquatic;fruity;flower,98.07316494,5
7991,CCCCC(=O)O,savory;herbal;animal;fruity,102.06807956,4
7997,CCCOC(=O)C,alcohol;aquatic;fruity;green,102.06807956,4
8007,CCCCN,savory,73.08914935199999,1
8012,CCCCS,savory;fruity,90.05032132,2
8013,C(CS)CS,savory,108.006742256,1
8019,COCCO,aquatic,76.052429496,1
8020,COCOC,alcohol;aquatic;fruity,76.052429496,3
8021,CCNCC,savory,73.08914935199999,1
8023,CCOC=C,aquatic,72.057514876,1
8025,CCOC=O,alcohol;savory;aquatic;flower;fruity;green,74.036779432,6
8026,CCON=O,alcohol;savory;aquatic;fruity,75.0320284,4
8027,C1=CNC=C1,savory;aquatic,67.04219916,2
8028,C1CCOC1,aquatic;fruity,72.057514876,2
8029,C1=COC=C1,savory;aquatic,68.026214748,2
8030,C1=CSC=C1,savory,84.003371128,1
8034,CC(C)CCC(=O)C,savory;herbal;fruity,114.104465068,3
8035,CC(=O)CCC(=O)C,savory;aquatic;herbal,114.06807956,3
8038,CC(C)COC(=O)C,aquatic;fruity;flower,116.083729624,3
8048,CCCCCCCCCC(=O)OCC,alcohol;savory;fruity,200.177630008,3
8049,CCOC(=O)CCCCCCCCC(=O)OCC,alcohol;fruity,258.183109312,2
8050,CCCCCCCCCC(=O)OC,alcohol;savory;fruity;flower,186.161979944,4
8051,CCCCCC(=O)C,savory;herbal;fruity;green;spices,114.104465068,5
8052,CC(C)CCOC=O,alcohol;aquatic;earthy;fruity;green,116.083729624,5
8053,CC(C)CCON=O,aquatic;fruity,117.078978592,2
8060,CCCCCN,savory;aquatic,87.10479941599999,2
8063,CCCCC=O,savory;animal;fruity,86.07316494,3
8067,CCCCCS,savory;fruity;green,104.065971384,3
8071,COCCOC,aquatic,90.06807956,1
8073,CCCOC=O,alcohol;aquatic;fruity;green,88.052429496,4
8075,CCSCCO,savory;fruity,106.04523594,2
8076,CCOCCO,savory;earthy,90.06807956,2
8077,CCSSCC,savory;fruity,122.02239232,2
8082,C1CCNCC1,animal;flower,85.08914935199999,2
8087,CC(COCC(C)O)O,alcohol,134.094294308,1
8091,CCCCCCCC(=O)OC,alcohol;savory;herbal;fruity;green,158.130679816,5
8092,CCCCCC#CC(=O)OC,alcohol;savory;green;fruity;flower,154.099379688,5
8093,CCCCCCC(=O)C,savory;green;animal;herbal;earthy;fruity;flower,128.120115132,7
8094,CCCCCCC(=O)O,savory;fruity,130.099379688,2
8095,CCOCCOC(=O)C,fruity,132.078644244,1
8102,CCCCCCN,savory;animal,101.12044948,2
8103,CCCCCCO,alcohol;green;aquatic;herbal;fruity;flower,102.104465068,6
8104,CC=CC=CCO,savory;herbal;animal;green,98.07316494,4
8106,CCCCCCS,savory,118.081621448,1
8109,CCOCCCO,fruity,104.083729624,1
8116,C=CCOCCO,savory;earthy,102.06807956,2
8118,CCCSCCC,savory;green,118.081621448,2
8121,CC(=O)OCCOC(=O)C,alcohol;flower;green,146.0579088,3
8125,CCCCCCC=C,aquatic,112.125200512,1
8129,CCCCCCCO,alcohol;savory;green;animal;aquatic;herbal;fruity;flower,116.120115132,8
8130,CCCCCCC=O,alcohol;savory;aquatic;herbal;fruity;green,114.104465068,6
8133,CCCCOCCO,alcohol;aquatic;fruity,118.099379688,3
8134,COCCOCCO,aquatic;animal,120.078644244,2
8136,CCCCCCC=CC(=O)OC,savory;flower;fruity;green,170.130679816,4
8137,CCCCCCC#CC(=O)OC,flower;fruity;green,168.115029752,3
8138,COC(=O)CCCCCCCCC=C,alcohol;savory;earthy;fruity;flower,198.161979944,5
8139,CCCCCCCCCCCC(=O)OC,alcohol;savory;fruity;flower,214.193280072,4
8144,CCCCCCCCS,savory,146.112921576,1
8146,CCOCCOCCO,aquatic;animal,134.094294308,2
8158,CCCCCCCCC(=O)O,savory;fruity;green,158.130679816,3
8159,CCCCCCCOC(=O)C,alcohol;savory;aquatic;earthy;flower;fruity;green,158.130679816,7
8160,CCCCOCCOC(=O)C,aquatic;fruity;green,160.109944372,3
8163,CCCCCCCCCC(=O)C,green;aquatic;herbal;fruity;flower,170.167065324,5
8164,CCCCCCCCOC(=O)C,savory;green;herbal;earthy;fruity;flower,172.14632988,6
8167,CCCCCCCCCCOC(=O)C,aquatic;fruity;flower,200.177630008,3
8169,CCCCCCCOC=O,savory;green;herbal;fruity;flower,144.115029752,5
8172,C(COCCOCCO)O,animal,150.089208928,1
8174,CCCCCCCCCCO,aquatic;fruity;flower,158.167065324,3
8175,CCCCCCCCCC=O,flower;fruity;green,156.15141526,3
8176,CCCCCCCCOC=O,flower;fruity;green,158.130679816,3
8180,CCCCCCCCCCC(=O)O,savory;fruity,186.161979944,2
8181,CCCCCCCCCCCCCCCC(=O)OC,flower,270.255880328,1
8184,CCCCCCCCCCCO,fruity;flower,172.182715388,2
8185,C=CCCCCCCCCCO,flower;aquatic;fruity;green,170.167065324,4
8186,CCCCCCCCCCC=O,flower;fruity;green,170.167065324,3
8187,C=CCCCCCCCCC=O,aquatic;fruity;flower,168.15141526,3
8191,CCCCCSSCCCCC,savory;green,206.116292704,2
8193,CCCCCCCCCCCCO,savory;green;earthy;fruity;flower,186.198365452,5
8194,CCCCCCCCCCCC=O,herbal;green;fruity;flower,184.182715388,4
8195,CCCCCCCCCCCCS,savory;herbal;green,202.175521832,3
8198,CCCCCCOCCCCCC,green,186.198365452,1
8205,CCCCCCCCCCCCOC(=O)C,aquatic;fruity;flower,228.208930136,3
8207,CCCCCCCCCCCCCO,flower;animal;fruity;green,200.214015516,4
8209,CCCCCCCCCCCCCCO,fruity;flower,214.22966558,2
8254,COC,aquatic,46.041864812,1
8257,CC(C)(C=C)O,aquatic;herbal;fruity;earthy,86.07316494,4
8275,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,savory,224.116092372,1
8283,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,woody,220.182715388,1
8294,CC(=CCCC(C)(C=C)OC(=O)C)C,flower;herbal;fruity;green,196.14632988,4
8298,CC1CC(CC(C1)(C)C)O,aquatic;herbal;animal,142.135765196,3
8299,CC(=O)CO,alcohol;savory;aquatic;green,74.036779432,4
8314,CCC(C)C(=O)O,savory;fruity;green,102.06807956,3
8347,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,animal;woody;aquatic;herbal;earthy,262.193280072,5
8361,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,savory;fruity;flower,214.06299418,3
8362,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,herbal,262.156894564,1
8363,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,herbal;animal;flower,228.078644244,3
8364,CCCCC(CC)COC(=O)C1=CC=CC=C1O,fruity;flower,250.156894564,2
8365,CCOC(=O)C1=CC=CC=C1O,aquatic;herbal;fruity;flower,166.06299418,4
8369,CC1=C(C(=O)C=CO1)O,savory;aquatic;fruity,126.031694052,3
8375,CC(=O)C1=CC=CC=C1O,savory;herbal;fruity;flower;spices,136.052429496,5
8400,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,savory;herbal,212.083729624,2
8405,C1=CC=C2C=NC=CC2=C1,savory;spices;herbal,129.057849224,3
8419,COC1=C(C=C(C=C1)C=O)OC,savory;herbal,166.06299418,2
8432,CCC(=O)OC(C)C1=CC=CC=C1,green;fruity;flower,178.099379688,3
8438,C1OC2=C(O1)C=C(C=C2)C=O,savory;spices;fruity;flower,150.031694052,4
8439,CC=CC1=CC2=C(C=C1)OCO2,spices;flower,162.06807956,2
8446,CC1=NC2=CC=CC=C2S1,savory,149.029920224,1
8452,C1CCC(=O)C1,savory;aquatic;herbal;animal,84.057514876,4
8454,CN1CCCC1,savory;animal;herbal;fruity;flower,85.08914935199999,5
8467,CCOC1=C(C=CC(=C1)C=O)O,savory;flower,166.06299418,2
8468,COC1=C(C=CC(=C1)C(=O)O)O,savory,168.042258736,1
8469,CCOC(=O)C1C(O1)C2=CC=CC=C2,savory;fruity,192.078644244,2
8471,CCN(CC)CC,savory;fruity,101.12044948,2
8473,C1C2C=CC1C=C2,herbal;woody,92.062600256,2
8499,COC1=CC=C(C=C1)C(=O)OC,savory;spices;herbal;flower,166.06299418,4
8500,CC1=CC=C(C=C1)C(=O)C,savory;herbal;fruity;flower;spices,134.07316494,5
8554,COC(=O)C1=CC=CC=C1C(=O)OC,aquatic,194.0579088,1
8615,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,savory;fruity;flower,241.11027872,3
8633,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,herbal;fruity;flower,275.18852904,3
8635,COC(=O)C1=CC=CC=C1N,savory;animal;fruity;flower,151.063328528,4
8655,COC1=CC(=CC(=C1O)OC)C=O,savory;flower;green,182.0579088,3
8658,COC1=CC=CC=C1C=O,savory;spices;fruity;flower,136.052429496,4
8697,CCCCC(CC)C(=O)O,savory;herbal;animal;fruity,144.115029752,4
8698,CCCCOC(=O)C1=CC=CC=C1,animal;fruity;flower,178.099379688,3
8710,CCCCCCCC1CCCC1=O,green;aquatic;herbal;fruity;flower,182.167065324,5
8712,CC1=CC=CC=C1S,savory;animal,124.034671256,2
8723,CCC(C)CO,alcohol;savory;aquatic;fruity;green,88.088815004,5
8738,CCCCOC(=O)C(C)O,alcohol;savory;earthy;fruity;green,146.094294308,5
8748,CC(=C)C1CCC(CC1)(C)O,savory;herbal;animal;earthy,154.135765196,4
8763,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,savory;fruity,260.12598836,2
8767,CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,savory;aquatic;herbal;flower,274.193280072,4
8768,C1=CC(=C(C=C1C=O)O)O,savory,138.031694052,1
8784,C1=CC=C(C=C1)C=CC(=O)O,savory;spices,148.052429496,2
8785,CC(=O)OCC1=CC=CC=C1,aquatic;fruity;flower,150.06807956,3
8792,CC(C)CC(=O)OCCC1=CC=CC=C1,herbal;fruity;flower,206.130679816,3
8794,C1=CC=C(C=C1)CC#N,flower;herbal;green,117.057849224,3
8797,CC1=CC=C(C=C1)OC(=O)C,animal;flower,150.06807956,2
8815,COC1=CC=C(C=C1)CC=C,spices;herbal;green,148.088815004,3
8821,CCOC(=O)C=C,alcohol;savory;fruity,100.052429496,3
8830,CCCCOC(=O)CCC(=O)OCCCC,alcohol;savory;fruity,230.151809184,3
8833,CC(CCCC(=C)C)CCOC(=O)C,aquatic;green;fruity;flower,198.161979944,4
8834,CCC(=O)OCCC(C)CCC=C(C)C,flower;fruity;green,212.177630008,3
8835,CCCC(=O)OCCC(C)CCC=C(C)C,green;fruity;flower,226.193280072,3
8842,CC(CCC=C(C)C)CCO,aquatic;fruity;flower,156.15141526,3
8843,CC(=CCCC(=CC=O)C)C,fruity,152.120115132,1
8844,CCOC(=O)CCCCC(=O)OCC,alcohol;fruity,202.120509056,2
8857,CCOC(=O)C,alcohol;aquatic;fruity;green,88.052429496,4
8858,CC(=CC(=O)C)C,savory;animal;herbal;earthy;green,98.07316494,5
8863,CC(CCCC(C)(C)O)CC(OC)OC,aquatic;green;fruity;flower,218.188194692,4
8868,CCOC(=O)CC(=O)C,alcohol;aquatic;fruity;green,130.06299418,4
8871,C1=CC(=O)NC=C1,savory;animal,95.03711378,2
8878,CCCCCCC(=O)OCC=C,alcohol;savory;fruity,170.130679816,3
8888,CC(=CCCC(=CCCC(C)(C=C)O)C)C,green;fruity;flower,222.198365452,3
8892,CCCCCC(=O)O,savory,116.083729624,1
8894,C1CCOCC1,aquatic,86.07316494,1
8900,CCCCCCC,savory;aquatic,100.125200512,2
8901,CC=CC=CC=O,fruity;green,96.057514876,2
8908,CCCCCCOC(=O)C,green;aquatic;herbal;fruity;flower,144.115029752,5
8909,CCCCOCCCC,aquatic;fruity,130.135765196,2
8914,CCCCCCCCCO,flower;aquatic;fruity;green,144.15141526,4
8918,CCCCCCCCCOC(=O)C,savory;green;earthy;fruity;flower,186.161979944,5
8991,COC1=CC=CC(=C1O)C=O,savory,152.047344116,1
9005,COC(OC)OC,alcohol;aquatic;fruity,106.06299418,3
9012,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,savory;earthy;green,246.053692448,3
9015,COC1=CC=C(C=C1)O,savory;spices,124.052429496,2
9016,COC1=CC=C(C=C1)OC,savory;earthy;herbal;green,138.06807956,4
9017,CC(CCC=C(C)C)CCOC(=O)C,aquatic;green;fruity;flower,198.161979944,4
9024,CC(=O)OC(C)(C)CC1=CC=CC=C1,aquatic;herbal;flower;fruity;green,192.115029752,5
9025,COC1=CC(=CC=C1)OC,savory;aquatic;fruity;earthy,138.06807956,4
9027,CCC(C)CCC(C)(CC)O,aquatic;flower,158.167065324,2
9256,C1=CSC=N1,savory,84.998620096,1
9258,C1SCSS1,savory,123.947513128,1
9261,C1=CN=CC=N1,savory;animal;flower,80.037448128,3
9316,CCC=CCC=CCC=CCCCCCCCC(=O)OC,fruity,292.240230264,1
9473,CC(=O)OCC1=CC2=C(C=C1)OCO2,aquatic;fruity;flower,194.0579088,3
9589,CC(=O)C1=CN=CC=C1,savory;herbal;fruity,121.052763844,3
9609,CCSCC,savory;aquatic,90.05032132,2
9862,CC(=CCCC(=O)C)C,savory;animal;herbal;fruity;green,126.104465068,5
9865,C1CS1,savory,60.003371128,1
9895,CC1=C(C(CCC1)(C)C)C=O,flower;herbal;fruity;green,152.120115132,4
9984,COC1=C(C=CC(=C1)C=CC=O)O,savory,178.06299418,1
9989,CC(=CCCC(=CC(=O)O)C)C,savory;green,168.115029752,2
10015,CCCCCCC(=O)CCCCCC,herbal;flower,198.198365452,2
10024,CCOCOCC,aquatic,104.083729624,1
10045,CC(C(C)(C)C)O,savory;herbal,102.104465068,2
10049,C[C@]12CC[C@@H](C1(C)C)C[C@H]2O,herbal;woody,154.135765196,2
10050,C[C@]12CCC(C1(C)C)CC2=O,herbal,152.120115132,1
10099,C[C@@H]1CC[C@@H]2C13CC=C(C(C3)C2(C)C)C,aquatic,204.187800768,1
10102,C[C@@]12CCC[C@]3(C1)C=CC([C@@H]3CC2)(C)C,animal,204.187800768,1
10106,CC(C)C12CCC(O1)(CC2)C,aquatic;herbal;woody;green,154.135765196,4
10123,CC1=CCCC2(C1CC(CC2)C(=C)C)C,animal,204.187800768,1
10129,CC1CCC2CC1C2(C)C,aquatic;herbal;woody;green,138.140850576,4
10137,C[C@]12CCCC(C3[C@@H]1CCC3C2=C)(C)C,flower,204.187800768,1
10223,CC1=CC2C(CCC(=C2CC1)C)C(C)C,savory;herbal,204.187800768,2
10224,CC1CCC(C2=C1C=CC(=C2)C)C(C)C,herbal,202.172150704,1
10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,herbal;animal,244.109944372,2
10231,COC1=C(C2=C(C=C1CC=C)OCO2)OC,green,222.089208928,1
10248,COC1=CC(=CC(=C1OC)OC)CC=C,flower,208.109944372,1
10282,CC1=CC(C(CC1)C(C)C)O,savory;aquatic;herbal;animal,154.135765196,4
10285,CC1=CC=NC2=CC=CC=C12,savory;green;animal;herbal;flower,143.073499288,5
10296,CC(C1=CC=CC=C1)C(=O)O,savory;flower;green,150.06807956,3
10315,CCCC(=O)C1=CC=CC=C1,savory;herbal;fruity;flower,148.088815004,4
10322,C1OC2=C(O1)C=C(C=C2)CO,savory,152.047344116,1
10336,CC=C(C)C=O,savory;aquatic;fruity;green;spices,84.057514876,5
10341,C1C=CC(=O)O1,alcohol;savory,84.021129368,2
10353,CC1CCC(CC1)C(C)(C)O,woody;fruity;flower,156.15141526,3
10354,CC1=CC(CCC1)C(=C)C,fruity,136.125200512,1
10362,CC1CCC(CC1=O)C(C)C,herbal,154.135765196,1
10363,CC1CCC(=CC1=O)C(C)C,herbal,152.120115132,1
10364,CC1=C(C=C(C=C1)C(C)C)O,savory;aquatic;herbal,150.104465068,3
10393,C1=CC(=CC=C1CCO)O,fruity;flower,138.06807956,2
10400,C1CCCC(=O)CC1,herbal,112.088815004,1
10402,CC(CCC=C(C)C)CC(=O)O,savory;green;herbal;fruity;flower,170.130679816,5
10405,CCCCC(=O)CCCC,flower;herbal;fruity;green,142.135765196,4
10408,CC(C)CCCC(C)CCCC(C)CCCC(=O)C,aquatic;green;herbal;flower,268.276615772,4
10409,C1CCCCCCCC(=O)CCCCCC1,animal,224.214015516,1
10430,CC(C)CC(=O)O,savory;herbal;fruity,102.06807956,3
10448,CSCCCO,savory,106.04523594,1
10451,C1CSCSC1,savory,120.006742256,1
10452,C1CSCCS1,savory,120.006742256,1
10453,CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,savory;green;aquatic;herbal;flower,296.3079159,5
10460,CCCC=CC=O,savory;fruity;green,98.07316494,3
10484,CC(=O)S,savory;aquatic;herbal;fruity,75.998285748,4
10492,C[C@@]12CC[C@H](C1(C)C)C[C@@H]2O,herbal,154.135765196,1
10545,CC(C)C12CCC(C=C1)(OO2)C,herbal,168.115029752,1
10558,CC(C)CS,savory,90.05032132,1
10560,CCC(C)S,savory,90.05032132,1
10569,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,savory,302.2245802,1
10582,CC1(C2CC=C(C1C2)CO)C,aquatic;herbal;woody,152.120115132,3
10583,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,aquatic;herbal,204.187800768,2
10586,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,flower,222.198365452,1
10600,CCC1=C(NC=C1C)C,flower,123.104799416,1
10657,CC1=CC[C@@H]2[C@@H](C1)[C@@H](CC=C2C)C(C)C,green,204.187800768,1
10659,COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,herbal,222.089208928,1
10687,CC1=C(C(=CC=C1)O)C,animal;earthy,122.07316494,2
10698,CC1=CC(=C(C(=C1)C)O)C,savory;herbal,136.088815004,2
10720,CC1=C(C2CCC1C2)C,aquatic;herbal,122.109550448,2
10722,CC1=CC=CC=C1C=O,savory;fruity,120.057514876,2
10741,COC1=CC(=CC(=C1O)OC)CO,flower,184.073558864,1
10778,CC1=CC=CC=C1OC(=O)C,fruity;flower,150.06807956,2
10795,CC(OC)OC,alcohol;savory;aquatic;herbal;fruity;green,90.06807956,6
10797,CC1=CC=CO1,savory;aquatic;animal,82.041864812,3
10817,CC1=CC=C(C=C1)C(C)O,savory;herbal;fruity;flower,136.088815004,4
10819,CC(=C)C1CCC(=CC1)CO,flower;herbal;fruity;green,152.120115132,4
10820,CC(C)C1=CC=C(C=C1)C(=O)O,green,164.083729624,1
10821,C#CC1=CC=CC=C1,aquatic,102.046950192,1
10822,CCC1=CC=NC=C1,savory;earthy;herbal;green,107.073499288,4
10823,CCC1=CN=CC=C1,savory;herbal;green,107.073499288,3
10861,CCCCOC(=O)C=CC1=CC=CC=C1,fruity;flower,204.115029752,2
10869,COCC1=CC=CC=C1,flower;aquatic;fruity;green,122.07316494,4
10873,CCOCC1=CC=CC=C1,fruity,136.088815004,1
10874,CCCCC1=CN=CC=C1,green;animal;earthy,135.104799416,3
10882,CCCCC(=O)OCC,savory;aquatic;fruity;green,130.099379688,4
10883,CCOC(=O)CCC(=O)C,savory;green;aquatic;fruity;flower,144.078644244,5
10885,CCCC(=O)OCC(C)C,alcohol;aquatic;fruity,144.115029752,3
10886,CCCCCC(=O)OCCCCC,alcohol;fruity;green,186.161979944,3
10890,CCCCCOC(=O)CCC,aquatic;fruity,158.130679816,2
10895,CCC(=O)OCC(C)C,alcohol;savory;aquatic;fruity;green,130.099379688,5
10902,C(CS)S,savory,93.991092192,1
10925,CC(C)CCS,savory,104.065971384,1
10927,CCCC(=O)N,savory,87.068413908,1
10931,CC(=CC(=O)O)C,savory;herbal;animal;green,100.052429496,4
10934,CC1=CSC(=N1)C,savory;herbal,113.029920224,2
10947,CC1CCCCCCCCCCCCC(=O)C1,animal;flower,238.22966558,2
10953,C1CCOC(=O)C1,fruity,100.052429496,1
10954,C1CCCC=CCCCCCCCC(=O)CCC1,animal,250.22966558,1
10957,CC(C)COC=O,alcohol;aquatic;fruity,102.06807956,3
10966,CCN=C=S,savory,87.01427016,1
10975,CC(C)(CCCC(=C)C=C)O,woody;aquatic;herbal;fruity;flower,154.135765196,5
10976,CCCCCC(C)O,savory;green;aquatic;herbal;fruity;flower,116.120115132,6
10985,CC(C)CCO[N+](=O)[O-],aquatic;animal;fruity,133.073893212,3
10989,CC(C)CCOCCC(C)C,aquatic;herbal;fruity;green,158.167065324,4
10993,CCC=CCCO,green,100.088815004,1
11002,CCCCSCCCC,savory;herbal;green;flower,146.112921576,4
11005,CCCCCCCCCCCCCC(=O)O,fruity,228.208930136,1
11027,CC1C2CC2(CC1=O)C(C)C,herbal,152.120115132,1
11038,CC1C2CC(C2(C)C)CC1=O,aquatic;herbal;green,152.120115132,3
11039,CC(C)C(=O)OC,alcohol;aquatic;fruity;flower,102.06807956,4
11083,CC1=C(C(=O)CC1O)CC=C,herbal,152.083729624,1
11086,CC(=O)C1=CC=CC=C1N,herbal;animal;fruity;flower,135.068413908,4
11092,CC(=O)C1=C(C=C(C=C1)OC)O,herbal;flower,166.06299418,2
11124,CCC(=O)OC,alcohol;aquatic;fruity,88.052429496,3
